candidate_id,round,split,category,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,quarantine_status
LPML_R1_PROJECTOR_REGION_197,ROUND1,train,PROJECTOR_REGION,ce20d0a7d251bc9c7aee5c1006a6cbd63e57fcb604dc8b86dc9831859f4a8fb5,19ff44965a4071b2b9c46356292fcac8a5abf2e1ff606f7e7a90993be2cc3ac5,54cfff4872bac37bf0afee3e7f642e424ecaf09f10923206bbf8f459be374ed3,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_198,ROUND1,train,PROJECTOR_REGION,ca157e25391cf5c1dd6e5d141768292e629ca8913a8fdc09e98310b84d4f7568,99d3c058aab3a4c3359969cc525b057c6f6d5376f8ff19572dbc1401c2eb3e6b,c8e63e6c039fdad146ab8b4820d54ee81b8516d3bb2ac99830aeb7e9f75881e0,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_199,ROUND1,validation,PROJECTOR_REGION,22382ea97336aad083d75baa6c2bd8d7ccce3eaf4078806772e64aebca0ed593,24562018f6ba21672b6d05b29d676f4fe191a01d854faa5407df3f7cced10afc,e1a31720fb4ce9cbc3191b8a5d012b2a96fc78d79816568669464fa8b2319a3a,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_200,ROUND1,train,PROJECTOR_REGION,7f56a600e7ac094f5d78ae6b7e3491131ddfb289efe0e4d1fff91b20a89aa530,2420021a4239e2bfe1dc50b2cdfb2b97dfc584955c3a090f780e1a97b4d3cc41,4f38d6d8ca3e11c4e3377ea5063d772ae381aac1434063f2642e5c96596583a8,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_201,ROUND1,test,PROJECTOR_REGION,6b9b19423f23f80bbfd7597665e775d0c8f7f24fa438ea481cf8f170ac39e803,d01d603fcc6291b980949321f9e4fd5a2406f5afbf668aa1f444c8eee1720c1a,879a740d409e49869d8679d316874b372799883336dfc164a138798f1e3dd966,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_202,ROUND1,train,PROJECTOR_REGION,68a9ca92364abd5525d6a4429210e7b4833445dd0c40421e98eca58ebae239ef,9ab51836796bb6656ecddbbe8d45e98651903cf415cb645973083054c554bb88,8b36e294a0d09b6c15ebdd026f51c46004c6bb5ac30326bb7954f7a49a43801b,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_203,ROUND1,test,PROJECTOR_REGION,09b9174d4db1ba266b67cb8a76aecdf82c1343280b3dd81764d2e6612df69077,1a34824568c500b733613d55da5ba656c1be19524715d3e334ab73bf9242fcca,a09dd3dee8ca156d9ff909dd583ffe7fde33f609ee5dfc4c38c58dc9f5d91612,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_204,ROUND1,train,PROJECTOR_REGION,01d49ea45206aaa1412825893f48b43152173b7db01e38c6afcac3380c6f65af,a23f187f9aca8677a421a82c95742f9cb097984ef1f1f3143adea34ade531d31,2d959e7fa5cb4f238856c46c41408ff147b2912492d9caf093a36d7df1dd39c5,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_205,ROUND1,train,PROJECTOR_REGION,c649c3d76b732545aa6f7c3b80576c9f3070d04cd2d59ed15dfdfd947851f7c3,7aaae0da00192d71f4f9b5cbb7e2a26fff82c4cdedc8379f1de04fcbc68011e1,edde70fb47f1bb2e4d734be9395ca6ee4923608b46fbe4508c29148f0d348867,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_206,ROUND1,train,PROJECTOR_REGION,8b941c9101922859fe6f4456a9174d290f9e4c0e9d58cfa1c7d238e8b20940b1,9c0858bd0f3af7a1f6b86abf67e4c613a0a6d6396586c7e3f46e5671325321af,a825fd3fe41e66999ad0c57f47b2fd5a6a2f9497261bdf2c4508c4bcbfca5805,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_207,ROUND1,train,PROJECTOR_REGION,36ded7d7ea17a5c3eb698b13d24121d91b833f7dff298f6fe2fbbaab5bd68a78,936dff352299e688cf39c0c38c687257b510285221ebc37eed1e18e3f46dd2c5,573cce76e0a67be7f3f68100b794eb9118ab47f0e306f2db99da5bf2c0fc08de,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_208,ROUND1,test,PROJECTOR_REGION,fe20087297a4a9c81ba39109e1ace79d97ee43f2c16da1141ae4c4615c236764,cb365f82fcdb68c89bb0df95e2f704bbc8cddd35bd5441b226a1982bcad49cf0,5167378a9b3bceda2e76ebed32da91c448c38c082062aa0d838480d49a2d4d4c,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_209,ROUND1,train,PROJECTOR_REGION,75dd8f8fc8e8f365670e0e337e4a2c62b9a25e85cf1018cd56261f142f5b837d,3aefeb5a8825dd14700a0afb512ba61ffa3e4d677d2771f647669f80bacd6ff0,a30f366c0d743678eda3c63d7f49e97e9a151a877e914c8922cff4456e09e320,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_210,ROUND1,train,PROJECTOR_REGION,7ec286e684b4505a73fbf63642a7a653f28e5691c78a6dabcf3d9e0042a2262f,28fd1dae1d588a61c8ee7c3ef6b1e688ecfc8c67c9e24f030da0def7f4616fe7,23b207c80cf316629777d91da7a07c0190a9d470d2e53812cb2d69ac660265d6,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_211,ROUND1,train,PROJECTOR_REGION,14ccf65682419b4800713de2830d83550a40ffe63d6f99b11162571c8d0e0f6e,7206012386dc62e0cfcc8de1b32777f309e29e2ed8cb8971c240b41320448faa,4528f07f00235a62dde401532a502874a713528efab3fcbdcdbe13f589144908,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_212,ROUND1,train,PROJECTOR_REGION,373ab041d5ccffb56391a190dee2b6e7df449e098cf7d5aa91d9b25b3be22ee0,f141fb320576a99fa85074f8fce8476e5d649eb572d0938bf23670bccc571dbb,921921313737554de61ccd779bdd807479b01c2f3f6678ef99d90c19bc9cbae9,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_213,ROUND1,train,PROJECTOR_REGION,af291eb8c54a21919b7022916ba03642b78f09f055862961207cab31a61498b3,e509da03e79215cb6b73a73672b8beeb5c34363a15257ad19d642f7101594034,6acd6e9418578c4630d7859d0956810de51180b7f5a24b9ede2cb24ff55c6826,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_214,ROUND1,test,PROJECTOR_REGION,45b98260566e96c73fc3de0236e723d957722877374c5f7521560c2b8a9f5ece,188413b92646855a449cd458817f8560496653263278cebe782f8d05cf5097d3,2b81e3094c1a119cd4ccc0719c262e3469bcc3c44c271984dbad86f7862030f6,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_215,ROUND1,train,PROJECTOR_REGION,66f825bcdd5a8e1920cdb48b78b788da5b3058aa0c51e368b600d8c8d34a6ace,1de050c55444b8bd0748323e9129f790ca45d06e27e9dcafe8ec7e3b8642a812,2b0052dfd63324fecd336e91f3644ac8772e420c4b2a52582d591bc4475d5f4c,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_216,ROUND1,test,PROJECTOR_REGION,37bcc4687b3ad778bf2a74e69dd97400091264962ffdca1bd2c885e77aa4fc57,3f210a37050c12f5417638ea867c83bad0c1ad36ec886ca9ff286a6d221ddcfc,9b87f9e3ca93d0bfaa7809f42c2dfe3868777b4d3a431f005b315b03dbeb1459,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_217,ROUND1,train,PROJECTOR_REGION,a4105fdd96f424740bc1dd3e8f0d9d13eb79e649fde60b1db27be2f88445a9e7,528936b1c1f1b2b8cc6e5c84990abf5a8748123099fb1d5e607466c599e96760,1bf736fbcaa5d3aa7fba0227843132dbd87791287f6a6f3902205110c4523b4d,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_218,ROUND1,validation,PROJECTOR_REGION,6f706a80d42592d3e0af0ecd526f93b5d675b5d346b280f265f396e2bf2da9b6,2df92ec1856f4fe713a242b53aa343c26e297276ebd038bfe3b07a239f2f8a59,63a852d1ffb22b757575f7cd921a5b7bab7f56647f25427aca3939e5d548de08,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_219,ROUND1,test,PROJECTOR_REGION,97230727f5a3dc114c3e267ba9ea3b227ffaabed686c5081df9b32f42e9559a7,b11c0e0437d9b065bf4289729323bf1372b68aaa3776aaa3c7d98bb0486f5a6f,005b865c76c89bfdaa366a8cae982a32a67fa7992da7cb74578a81ef5b9e1eb3,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_220,ROUND1,train,PROJECTOR_REGION,1d9e5d9124a426e9863a8c42aae5d6fb61c4dab42f1ffd0b2f3be273a445d0e3,d8a20b75deb9387e4bc53b65ac5e626b726d045a95aed27dda1c20ad58b2d0af,941857109af134dcfad76cdc2abfe971dd973b20c34d7c7f988597d665d22b7f,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_221,ROUND1,train,PROJECTOR_REGION,b2e983cda0a61337387cf18ba167c269f67d4e9a289560ca3d32c1dd6d9fe0eb,9c312fb1fe545312c2e790a91d0b2ccf3fb9488a1e4d85934293dab2a447966b,8c7bbcc7eefebd08c14fbc46c844fbafdca21ed4589f4de5f15126566280724a,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_222,ROUND1,test,PROJECTOR_REGION,6b62c4821b1a9842daf309d11e9efe59b9e65a59aa27b9b98e08fa71b0d5d955,b50820748d73b5afcb6dcdb8f944a24e81b520e09104e141e8c3269e8642c994,1b769516103abc8e607da8f98d50aeadd6247d18b0dead30b11981db8cf6c30c,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_223,ROUND1,test,PROJECTOR_REGION,8ab16fb6733b44833bc39c5739d23402cf684d0c2e10356e9062593c17f308df,691e903dffeb286dcfeb04fccb16b5f3955e08cff6abcd4b4b4c2a0bf738d33e,9bab1973c8e130b996fd1828becd5feafea667c205c83a6e00334f094cc8d7d4,NOT_QUARANTINED
LPML_R1_PROJECTOR_REGION_224,ROUND1,validation,PROJECTOR_REGION,2bfef69fe5ec0ab8321abfad766360d7e57cbd23726fba82ec6ec5227859cdaf,0b3780a6953bdf8a62188d4099d3367310982ffb733d64189eb76d79c9fc4bd9,f2221f06a3b1c5884e530a71bbc9ccf3929c6ce4414bae6ec566d5836a36caba,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_001,ROUND2,train,HIGH_UNCERTAINTY,2a6e6f03bd12292ddd167149aa10f2043122dbf47bc0158d1795a11452a30d82,9af6f602bc527177c668422614dc51d70a410849fdf3a04e9d3c08a77cec62d5,9af6f602bc527177c668422614dc51d70a410849fdf3a04e9d3c08a77cec62d5,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_002,ROUND2,train,HIGH_UNCERTAINTY,f35441827cf0d2c9b7e095c33da9cd6d0ab99b099c0d7a4277be47f64dcf3a72,32e72a11e9aabfb528142704dc15012076cb51fa31df29505cccc23440af0713,32e72a11e9aabfb528142704dc15012076cb51fa31df29505cccc23440af0713,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_003,ROUND2,train,HIGH_UNCERTAINTY,25a3c309f5810b21a9a4aa242f7d45ac8f775d5f2dc1cb75556c69668da10a6e,c4cb9fe270ee8bb94dc7a57639bb837a31ee429f7aba0e4ab2dec0f24fb452df,c4cb9fe270ee8bb94dc7a57639bb837a31ee429f7aba0e4ab2dec0f24fb452df,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_004,ROUND2,train,HIGH_UNCERTAINTY,bfe5c991e173d8e43a5b08c353cac823c7865885e4142b75e32132fd8d3edf38,efb7bf403911ca424ef2bc96bf52b75e78dff7e53d6a1d84049b27b0ab7c18b3,efb7bf403911ca424ef2bc96bf52b75e78dff7e53d6a1d84049b27b0ab7c18b3,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_005,ROUND2,train,HIGH_UNCERTAINTY,4908c5192452221edda1ab8fe7d0e060a9cfad7a6fbbbdc370bd0bb67478a980,ef1ad7ac03c5539bb8c02996ec73ce9b6e6347a720f9a45252ba50db8050335d,ef1ad7ac03c5539bb8c02996ec73ce9b6e6347a720f9a45252ba50db8050335d,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_006,ROUND2,train,HIGH_UNCERTAINTY,37f4b00a22edbae5e30f8d3a8cddf30fe3333743b93fb5141ede46c850851ba7,0d06bf9b5069dbd6dc79faafdb6183be841e09955cbb64e61d929484678e5138,0d06bf9b5069dbd6dc79faafdb6183be841e09955cbb64e61d929484678e5138,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_007,ROUND2,train,HIGH_UNCERTAINTY,f447ce0e428d39f1d9055da8692b608a9f0b342aab7aee33131b269a1e037adb,a32a66e6912fdab21ce531b4a1e3c7c7f3e53f2bc7f6bb8900f0a7bab7f4cce2,a32a66e6912fdab21ce531b4a1e3c7c7f3e53f2bc7f6bb8900f0a7bab7f4cce2,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_008,ROUND2,train,HIGH_UNCERTAINTY,5146a2d220a2c80a424fa17c335e7970a87de1412804f60e472b72aaf4956085,60ac6a6b879707950ec4b8baaf54ddd238caa1faadc48355602909c2836f8f95,60ac6a6b879707950ec4b8baaf54ddd238caa1faadc48355602909c2836f8f95,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_009,ROUND2,train,HIGH_UNCERTAINTY,0f2598a76a6d6b0b269d1099c2a418dff90976319dedaa79de3134fc5fe02707,8d87bc7dd56782bb327b452efb6334a55f1de8a38a535febedb108347d418f23,8d87bc7dd56782bb327b452efb6334a55f1de8a38a535febedb108347d418f23,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_010,ROUND2,train,HIGH_UNCERTAINTY,891fd3950d848cae1f131a144252dc9be95d40ee7205b2de8a8b54d2c8c0f363,4d505ccf32128caac7947338f3da5b3afb221d56c80a4a782f0cd34aea6707ef,4d505ccf32128caac7947338f3da5b3afb221d56c80a4a782f0cd34aea6707ef,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_011,ROUND2,train,HIGH_UNCERTAINTY,6f57d2f1362f95d247fcb7d397eaaeda0d0aba35bbe6fd22c80b13dce15298ec,b09022db496116ff50af360868bc7735a7cf653341334f51660970f17d75e7fd,b09022db496116ff50af360868bc7735a7cf653341334f51660970f17d75e7fd,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_012,ROUND2,train,HIGH_UNCERTAINTY,8a72afd3dbd8e005c1795f1ad94dad197b5e95a9fad819e71cfea5bcf44281dc,53d4b63e85c442b3e8caf00bef2de1e89eae2e25751d0f11b2ed6641fa81849d,53d4b63e85c442b3e8caf00bef2de1e89eae2e25751d0f11b2ed6641fa81849d,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_013,ROUND2,train,HIGH_UNCERTAINTY,baebc7b4eb35aa4813ae5a2fbdab972e07ce9bf9723a9a28fd9f59178d82e16a,762886459fc2cede9012422cd3de9d84d0b632df85e91b6ea35bc40f494db142,762886459fc2cede9012422cd3de9d84d0b632df85e91b6ea35bc40f494db142,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_014,ROUND2,train,HIGH_UNCERTAINTY,271bcc871fa4e6412ae5104f3b5af0ebec590adc8352c8909e1c3e4351d70477,f9ca838264e8f935ae5f5829e52b02dc05cb5c123fe565f4a66fbc917617846c,f9ca838264e8f935ae5f5829e52b02dc05cb5c123fe565f4a66fbc917617846c,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_015,ROUND2,train,HIGH_UNCERTAINTY,fc8cce157d748de3b6cf979b4edc06af713b53e3348d9dd541ac20c97a98a69d,ba72b3550d83d75e8399636ed973099ca1a0d8db9a7022def20dedba1f7ee8bd,ba72b3550d83d75e8399636ed973099ca1a0d8db9a7022def20dedba1f7ee8bd,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_016,ROUND2,train,HIGH_UNCERTAINTY,7f7b257c9dc85308fa92601baf153f60103316d38625330196045da74a2335f7,064a39fc5f3a4d17b12f64c2342a2fcac3cd410dcb5949a7006a7d181aa14e44,064a39fc5f3a4d17b12f64c2342a2fcac3cd410dcb5949a7006a7d181aa14e44,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_017,ROUND2,train,HIGH_UNCERTAINTY,28d8bd5ae8e52be460c9ec74d585ca782de7eff5cd26ad572b736b862de2263a,553afd35c523fe595533322a7ce3c2369d6944f6dd52cef8c47471d19c73242e,553afd35c523fe595533322a7ce3c2369d6944f6dd52cef8c47471d19c73242e,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_018,ROUND2,train,HIGH_UNCERTAINTY,e6a0d2b9a811555297031f64e01d06d7b450b3506d33fb67fd6b11bea42cead6,414bfdc974ee21c56c928f1f69bd9effaab89da49249c7faf6edb93ebe12c330,414bfdc974ee21c56c928f1f69bd9effaab89da49249c7faf6edb93ebe12c330,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_019,ROUND2,train,HIGH_UNCERTAINTY,036dfd66ab6e9bf5c12daf5e6eff809dc7b88ebf3d52b47d50065e64f14aefcc,c70eb1346308badf5fecdff065be5cd3941b542711ec8f4abc667cf4677d9232,c70eb1346308badf5fecdff065be5cd3941b542711ec8f4abc667cf4677d9232,NOT_QUARANTINED
LPML_R2_HIGH_UNCERTAINTY_020,ROUND2,train,HIGH_UNCERTAINTY,5ab2c43a2deee7270fcc7419d6315ddbcec8fb99c147bfd20a0f2ed9807395cc,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_021,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,d1b29bc362944da2862b40e4141b2e99bf31ab67eb58624c5fc150bed79b92c1,7aa5952b106ea0767167b68747b3d3b422dc7db75bf860d773b8e421fa8021fb,7aa5952b106ea0767167b68747b3d3b422dc7db75bf860d773b8e421fa8021fb,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_022,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,b11749e68101311e5cb37b559993b2b71dfa42a4801b70610dfdd739903cd8d6,94beb3c51c2825b396a8f586126c8f099db9b2177b837640ea2ea9603254ce48,94beb3c51c2825b396a8f586126c8f099db9b2177b837640ea2ea9603254ce48,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_023,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,1f3f92d4d60ed54968c458fb4b998a0b000bf5e59a04b92f47d466f50bb3436a,dfafcaaef4ac25ecae3ce7f0aee3484f8ac77e113d8dc9b8b69d3c5ac47abb50,dfafcaaef4ac25ecae3ce7f0aee3484f8ac77e113d8dc9b8b69d3c5ac47abb50,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_024,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,dbf1e41a1ea2f7640332844d5fdd265c07076ab5fee3307bb7f5eb9d6ae26c2b,7fbf805a7f5f9b7a4f132b20bd7d697fb89ec5793c8a34b343f05239f4706a0b,7fbf805a7f5f9b7a4f132b20bd7d697fb89ec5793c8a34b343f05239f4706a0b,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_025,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,bd3949825dffc047f641342883076888f943f5d907b26d491955af52031f343a,dba2c88ce860b6cfc7578310b505f97365daf60d34bebe13ed50657c686e2b7f,dba2c88ce860b6cfc7578310b505f97365daf60d34bebe13ed50657c686e2b7f,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_026,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,f087163771298e7cf6099533744898189b10e9b085c14394296028a63f3b6a23,0ce0594bde4be42f7289a881b4bea4f58a2ed0613fea0a71f5c1979906cb7897,0ce0594bde4be42f7289a881b4bea4f58a2ed0613fea0a71f5c1979906cb7897,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_027,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,8f85cd74c50bb58b52ab146eb051e79a3c67a6ba3ee02dbb53758a0f48eb5507,0a30163a830e0117c72ef9d11ecf95955d56c64c070351e0986274ee473884dd,0a30163a830e0117c72ef9d11ecf95955d56c64c070351e0986274ee473884dd,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_028,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,431449b8ccd664bb6c87cc990c28e07aaadeb73a1b56540925da1c97fef2c8e7,dc84b6072e8a9130dfdf24c025e996a8376557af0ac2f644e34c8e257a0e6ae9,dc84b6072e8a9130dfdf24c025e996a8376557af0ac2f644e34c8e257a0e6ae9,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_029,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,01763fb8f5c37c86594ff5fc13c0ff63b64d8db15aa95b3f200cc0b0ea93fac4,da859cadd56a736167cef68fd3f43a429e395f2d9c5dec64f2bcc49cf66aac17,da859cadd56a736167cef68fd3f43a429e395f2d9c5dec64f2bcc49cf66aac17,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_030,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,f7417ae4ebc998bd861fe63142773d0ec265f0685440a03c0b5e6338cb6e87fb,2e8fd2541aa0b0e3d937e23abea26853e2fa68032112abb9f3b05804c102eb6b,2e8fd2541aa0b0e3d937e23abea26853e2fa68032112abb9f3b05804c102eb6b,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_031,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,e24401299d337ae9004cd2a5f3ee779b5ad716a0775c9df2d69339ba240991f9,72af6791aae70384396fec6ad358f35cf268c9fe959e68b00bb2fe804840fad0,72af6791aae70384396fec6ad358f35cf268c9fe959e68b00bb2fe804840fad0,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_032,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,dc020492b98e73d285efd70bfb2b7613d580258602e620d90359236751fe5404,bf6b6b0a0dccec06b9d3e382d470017334d20b4d0fd318ac59cb45f50d8d9cf5,bf6b6b0a0dccec06b9d3e382d470017334d20b4d0fd318ac59cb45f50d8d9cf5,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_033,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,78d27fae4e9212c54f854d2676ff1513b6b5c1b10155e23e58cdb328740fe2ae,7d63a81a72b2c6c89709cde21b465c36c93b9049122aceccef0cfa924797df49,7d63a81a72b2c6c89709cde21b465c36c93b9049122aceccef0cfa924797df49,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_034,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,fa27b745ad8e821244185d4637c31f6611eeadd39f0a705545aac0abb7f63ab2,d037a47eaf0d98448a81258d53812e684c1ddd31fe67bfb9b93606d906146b40,d037a47eaf0d98448a81258d53812e684c1ddd31fe67bfb9b93606d906146b40,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_035,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,2ff73739563ff180286608914d9db4ff855109a49467a895e3d67bce73f6e40c,1974a692d02965d1924d160fcdcfd938239d966051d93dba1d63a05d933d79fe,1974a692d02965d1924d160fcdcfd938239d966051d93dba1d63a05d933d79fe,NOT_QUARANTINED
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_036,ROUND2,train,LOW_PHASE_AND_SIX_BIN_COVERAGE,591fca3ffaf4d849c17a71be05c07392472fc3b71074fcbf7fe2add7d8993d3f,17cf6ba890d5ec8569641fe55849f03768794ca1f254917d017f4084d9067800,17cf6ba890d5ec8569641fe55849f03768794ca1f254917d017f4084d9067800,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_037,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,7b91c6c00a065411f1ca5585b42bde227e42f7e90daba304f27a3a283bd460ec,ec438b6b46299ae402b5425104be80a8661aba5f2f6c8b8cb75e1adb1bb6664c,ec438b6b46299ae402b5425104be80a8661aba5f2f6c8b8cb75e1adb1bb6664c,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_038,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,97f85c599418e335a9dcb6597bad201029c5d93ea921100b276f62f724e78650,8c12479abc78380ca95f5a42f6af068386762e0398bcf9acb9d37281f831a397,8c12479abc78380ca95f5a42f6af068386762e0398bcf9acb9d37281f831a397,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_039,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,ed2c3e69df6f2afec339bb9b30f80d1b33904e1f041f8d168423a510a9bff6cd,d3af21c53c163a198ac2ffb176d5e73d8d667fdaa3ae221f14a0237cc836f6e8,d3af21c53c163a198ac2ffb176d5e73d8d667fdaa3ae221f14a0237cc836f6e8,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_040,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,06849c2847ea992878ce40ac4290ad00a8625f0798c78bfe7f30812101816508,e52d4487804e4a2bfb90c78d18fe64ca373d468ced4968186fbc597cccdcb0ca,e52d4487804e4a2bfb90c78d18fe64ca373d468ced4968186fbc597cccdcb0ca,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_041,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,2dd3f5130294f19395ce05b2f5ee11072e6d6e895b6a857fefff20de1f7b1a27,41bd21b4e2954ecfd93520312781f5fe13f8521475005067a08bcbda3c9ebd2f,41bd21b4e2954ecfd93520312781f5fe13f8521475005067a08bcbda3c9ebd2f,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_042,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,054ea28f732028053307b8e2556284b010c502d1f9bc43494b72167e32874ffa,c40eff2a44d47bc1d8014d77295fb79f1b6109d5469e366d942b69b3bf8747ff,c40eff2a44d47bc1d8014d77295fb79f1b6109d5469e366d942b69b3bf8747ff,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_043,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,689a6fb8883d894c7cb039af2723c4f2c62babccd99a35fe5060c44ddc7fc329,b63f830c23a590eaa1df02a966c51456916f9613e2c3e04ebfe6bdaaf8b1c76d,b63f830c23a590eaa1df02a966c51456916f9613e2c3e04ebfe6bdaaf8b1c76d,NOT_QUARANTINED
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_044,ROUND2,train,PROJECTOR_FAVORABLE_TRADEOFF,df20902d2aaf48d119b8f84adb6a0506328b07100f248e6684f5f69f2b230425,729a25ed175f43524ba7d7114fec90dc8692e93def7d8741f26d086380999760,729a25ed175f43524ba7d7114fec90dc8692e93def7d8741f26d086380999760,NOT_QUARANTINED
