candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score
R2_1_04242,R2D_all_dielectric_highR_mediumR_scan,453,280,10,0,0.12,SiO2_25nm,453.725,5.014721,2.0,10.0,2.0,1.541829,0.537776,0.358602,0.583452,0.76011,0.97351,2.867049,Level A,meets Level B or better constraints,2.173383
R2_1_02170,R2B_Khaidarov_hybrid_scaled_control,453,200,12,2,0.4727,SiO2_25nm,452.405,4.429555,3.0,10.0,3.0,1.569022,0.605626,0.352733,0.572213,0.737568,0.970727,2.590746,Level A,meets Level B or better constraints,2.172919
R2_1_02186,R2B_Khaidarov_hybrid_scaled_control,453,240,12,2,0.4727,SiO2_25nm,453.605,4.429555,2.0,10.0,2.0,1.564226,0.601696,0.361901,0.575086,0.731223,0.969931,2.599696,Level A,meets Level B or better constraints,2.166256
R2_1_04662,R2D_all_dielectric_highR_mediumR_scan,453,280,12,4,0.722,SiO2_25nm,453.685,4.017483,2.0,6.0,2.0,1.487327,0.563978,0.449801,0.599174,0.667899,0.962362,2.637207,Level A,meets Level B or better constraints,2.162177
R2_1_04548,R2D_all_dielectric_highR_mediumR_scan,453,300,12,0,0.12,TiO2_50nm,452.15,4.959948,1.0,7.0,1.0,1.480175,0.503759,0.444355,0.615378,0.705725,0.966668,2.93826,Level A,meets Level B or better constraints,2.161591
R2_1_00958,R2A_Taguchi2026_scaled_control,453,320,12,0,0.12,SiO2_25nm,451.825,4.873616,3.0,8.0,3.0,1.471825,0.431686,0.442464,0.658688,0.747414,0.971381,3.409479,Level A,meets Level B or better constraints,2.154464
R2_1_02247,R2B_Khaidarov_hybrid_scaled_control,453,240,12,4,0.722,none,452.86,4.075965,0.0,7.0,0.0,1.51312,0.654105,0.401661,0.560874,0.66223,0.961757,2.313269,Level A,meets Level B or better constraints,2.148135
R2_1_04222,R2D_all_dielectric_highR_mediumR_scan,453,230,10,0,0.12,SiO2_25nm,452.225,5.014721,2.0,10.0,2.0,1.528467,0.532355,0.360917,0.584476,0.758765,0.973331,2.871142,Level A,meets Level B or better constraints,2.147079
R2_1_04437,R2D_all_dielectric_highR_mediumR_scan,453,320,10,6,0.8534,TiO2_25nm,453.065,3.890496,1.0,6.0,1.0,1.488379,0.643621,0.428603,0.560467,0.639135,0.959103,2.312509,Level A,meets Level B or better constraints,2.146638
R2_1_04316,R2D_all_dielectric_highR_mediumR_scan,453,320,10,2,0.4727,TiO2_50nm,452.43,4.40285,1.0,8.0,1.0,1.499715,0.556206,0.400326,0.591234,0.711798,0.967464,2.69633,Level A,meets Level B or better constraints,2.146225
R2_1_04595,R2D_all_dielectric_highR_mediumR_scan,453,260,12,2,0.4727,none,452.58,4.360571,0.0,5.0,0.0,1.447872,0.563903,0.45958,0.579009,0.651488,0.960502,2.567589,Level A,meets Level B or better constraints,2.13984
R2_1_02156,R2B_Khaidarov_hybrid_scaled_control,453,320,12,0,0.12,TiO2_50nm,453.75,5.049393,1.0,9.0,1.0,1.527267,0.570275,0.366797,0.573063,0.736577,0.970782,2.678123,Level A,meets Level B or better constraints,2.139259
R2_1_02216,R2B_Khaidarov_hybrid_scaled_control,453,320,12,2,0.4727,TiO2_50nm,453.63,4.429555,1.0,8.0,1.0,1.516633,0.593518,0.381583,0.575729,0.710709,0.967452,2.555329,Level A,meets Level B or better constraints,2.136749
R2_1_04612,R2D_all_dielectric_highR_mediumR_scan,453,310,12,2,0.4727,TiO2_50nm,452.33,4.360571,1.0,6.0,1.0,1.462746,0.541958,0.458391,0.595501,0.669323,0.962524,2.699005,Level A,meets Level B or better constraints,2.136535
R2_1_04710,R2D_all_dielectric_highR_mediumR_scan,453,250,12,6,0.8534,SiO2_25nm,452.665,3.857448,2.0,5.0,2.0,1.474254,0.630735,0.465814,0.545371,0.611954,0.956021,2.337359,Level A,meets Level B or better constraints,2.134274
R2_1_02264,R2B_Khaidarov_hybrid_scaled_control,453,290,12,4,0.722,TiO2_50nm,452.61,4.075965,0.0,7.0,0.0,1.510859,0.640092,0.399325,0.566308,0.670966,0.962755,2.360379,Level A,meets Level B or better constraints,2.132627
R2_1_04551,R2D_all_dielectric_highR_mediumR_scan,453,300,12,0,0.12,none,453.9,4.959948,1.0,7.0,1.0,1.46565,0.498816,0.444355,0.615378,0.705725,0.966668,2.93826,Level A,meets Level B or better constraints,2.132485
R2_1_02276,R2B_Khaidarov_hybrid_scaled_control,453,320,12,4,0.722,TiO2_50nm,453.51,4.075965,1.0,7.0,1.0,1.509679,0.629006,0.396035,0.570726,0.679158,0.963693,2.400101,Level A,meets Level B or better constraints,2.129352
R2_1_04251,R2D_all_dielectric_highR_mediumR_scan,453,300,10,0,0.12,none,453.7,5.014721,1.0,9.0,1.0,1.498313,0.528575,0.387409,0.590458,0.736055,0.970473,2.834624,Level A,meets Level B or better constraints,2.12805
R2_1_04677,R2D_all_dielectric_highR_mediumR_scan,453,320,12,4,0.722,TiO2_25nm,453.385,4.017483,1.0,5.0,1.0,1.456112,0.595946,0.467014,0.560317,0.627833,0.957821,2.443362,Level A,meets Level B or better constraints,2.127778
R2_1_02145,R2B_Khaidarov_hybrid_scaled_control,453,290,12,0,0.12,TiO2_25nm,453.725,5.049393,0.0,9.0,0.0,1.51696,0.570077,0.371337,0.573398,0.731236,0.970111,2.660974,Level A,meets Level B or better constraints,2.121343
R2_1_02251,R2B_Khaidarov_hybrid_scaled_control,453,250,12,4,0.722,none,453.16,4.075965,0.0,7.0,0.0,1.500127,0.653363,0.402221,0.558836,0.659195,0.96141,2.296009,Level A,meets Level B or better constraints,2.120891
R2_1_04305,R2D_all_dielectric_highR_mediumR_scan,453,290,10,2,0.4727,TiO2_25nm,452.405,4.40285,0.0,7.0,0.0,1.470976,0.553241,0.404521,0.588612,0.704527,0.966621,2.658836,Level A,meets Level B or better constraints,2.119211
R2_1_04003,R2D_all_dielectric_highR_mediumR_scan,453,280,8,2,0.4727,none,452.78,4.485324,1.0,10.0,1.0,1.524029,0.609567,0.3432,0.552492,0.737515,0.971261,2.500184,Level A,meets Level B or better constraints,2.116491
R2_1_04669,R2D_all_dielectric_highR_mediumR_scan,453,300,12,4,0.722,TiO2_25nm,452.785,4.017483,1.0,5.0,1.0,1.446901,0.60648,0.465857,0.551659,0.619787,0.956909,2.385737,Level A,meets Level B or better constraints,2.115823
R2_1_04252,R2D_all_dielectric_highR_mediumR_scan,453,310,10,0,0.12,TiO2_50nm,452.25,5.014721,1.0,9.0,1.0,1.492348,0.524933,0.385826,0.590538,0.737997,0.970709,2.84293,Level A,meets Level B or better constraints,2.114763
R2_1_02200,R2B_Khaidarov_hybrid_scaled_control,453,280,12,2,0.4727,TiO2_50nm,452.43,4.429555,0.0,8.0,0.0,1.504004,0.598117,0.386953,0.573274,0.701606,0.966379,2.514564,Level A,meets Level B or better constraints,2.11289
R2_1_04311,R2D_all_dielectric_highR_mediumR_scan,453,300,10,2,0.4727,none,453.58,4.40285,1.0,8.0,1.0,1.482661,0.554843,0.40321,0.589589,0.707005,0.966908,2.672215,Level A,meets Level B or better constraints,2.112478
R2_1_04537,R2D_all_dielectric_highR_mediumR_scan,453,270,12,0,0.12,TiO2_25nm,452.125,4.959948,0.0,6.0,0.0,1.440506,0.501183,0.447585,0.609563,0.69694,0.965669,2.874214,Level A,meets Level B or better constraints,2.112329
R2_1_02205,R2B_Khaidarov_hybrid_scaled_control,453,290,12,2,0.4727,TiO2_25nm,453.605,4.429555,0.0,8.0,0.0,1.502894,0.59499,0.385721,0.574028,0.703956,0.966655,2.525914,Level A,meets Level B or better constraints,2.110298
R2_1_04077,R2D_all_dielectric_highR_mediumR_scan,453,320,8,4,0.722,TiO2_25nm,452.985,4.123139,1.0,9.0,1.0,1.502657,0.623861,0.363729,0.559111,0.708174,0.967324,2.408641,Level A,meets Level B or better constraints,2.109953
R2_1_04369,R2D_all_dielectric_highR_mediumR_scan,453,300,10,4,0.722,TiO2_25nm,452.585,4.053343,1.0,7.0,1.0,1.475437,0.594426,0.417931,0.578802,0.672328,0.962882,2.482118,Level A,meets Level B or better constraints,2.104947
R2_1_04067,R2D_all_dielectric_highR_mediumR_scan,453,290,8,4,0.722,none,452.96,4.123139,0.0,8.0,0.0,1.48438,0.622017,0.367742,0.558151,0.701925,0.966569,2.386396,Level A,meets Level B or better constraints,2.102742
R2_1_04663,R2D_all_dielectric_highR_mediumR_scan,453,280,12,4,0.722,none,453.06,4.017483,0.0,4.0,0.0,1.418567,0.610937,0.463608,0.542302,0.611229,0.955939,2.321954,Level A,meets Level B or better constraints,2.100197
R2_1_04410,R2D_all_dielectric_highR_mediumR_scan,453,250,10,6,0.8534,SiO2_25nm,452.465,3.890496,2.0,7.0,2.0,1.486098,0.611313,0.415008,0.582177,0.667642,0.962336,2.430995,Level A,meets Level B or better constraints,2.097384
R2_1_02135,R2B_Khaidarov_hybrid_scaled_control,453,260,12,0,0.12,none,453.7,5.049393,0.0,9.0,0.0,1.503343,0.570066,0.375401,0.573055,0.725503,0.969401,2.637139,Level A,meets Level B or better constraints,2.09662
R2_1_04241,R2D_all_dielectric_highR_mediumR_scan,453,280,10,0,0.12,TiO2_25nm,452.225,5.014721,0.0,8.0,0.0,1.467192,0.521112,0.39039,0.590045,0.732031,0.969986,2.815504,Level A,meets Level B or better constraints,2.095772
R2_1_02265,R2B_Khaidarov_hybrid_scaled_control,453,290,12,4,0.722,TiO2_25nm,453.485,4.075965,0.0,7.0,0.0,1.490044,0.631273,0.399325,0.566308,0.670966,0.962755,2.360379,Level A,meets Level B or better constraints,2.090315
R2_1_02179,R2B_Khaidarov_hybrid_scaled_control,453,220,12,2,0.4727,none,452.38,4.429555,0.0,8.0,0.0,1.491411,0.593109,0.386953,0.573274,0.701606,0.966379,2.514564,Level A,meets Level B or better constraints,2.087713
R2_1_02136,R2B_Khaidarov_hybrid_scaled_control,453,270,12,0,0.12,TiO2_50nm,452.25,5.049393,0.0,9.0,0.0,1.498311,0.566296,0.374101,0.573245,0.727457,0.969642,2.64581,Level A,meets Level B or better constraints,2.085327
R2_1_04371,R2D_all_dielectric_highR_mediumR_scan,453,300,10,4,0.722,none,453.46,4.053343,1.0,7.0,1.0,1.465665,0.59049,0.417931,0.578802,0.672328,0.962882,2.482118,Level A,meets Level B or better constraints,2.084841
R2_1_04433,R2D_all_dielectric_highR_mediumR_scan,453,310,10,6,0.8534,TiO2_25nm,452.765,3.890496,1.0,6.0,1.0,1.46241,0.637631,0.42908,0.557442,0.635738,0.958718,2.293507,Level A,meets Level B or better constraints,2.08369
R2_1_02115,R2B_Khaidarov_hybrid_scaled_control,453,210,12,0,0.12,none,452.2,5.049393,0.0,9.0,0.0,1.498209,0.56303,0.371337,0.573398,0.731236,0.970111,2.660974,Level A,meets Level B or better constraints,2.083388
R2_1_04676,R2D_all_dielectric_highR_mediumR_scan,453,320,12,4,0.722,TiO2_50nm,452.51,4.017483,1.0,5.0,1.0,1.433312,0.586614,0.467014,0.560317,0.627833,0.957821,2.443362,Level A,meets Level B or better constraints,2.081009
R2_1_02195,R2B_Khaidarov_hybrid_scaled_control,453,260,12,2,0.4727,none,453.58,4.429555,0.0,8.0,0.0,1.485098,0.596514,0.389188,0.571486,0.696753,0.96581,2.489628,Level A,meets Level B or better constraints,2.075682
R2_1_04527,R2D_all_dielectric_highR_mediumR_scan,453,240,12,0,0.12,none,452.1,4.959948,0.0,6.0,0.0,1.421481,0.498644,0.448399,0.607371,0.693871,0.96532,2.850693,Level A,meets Level B or better constraints,2.074319
R2_1_04427,R2D_all_dielectric_highR_mediumR_scan,453,290,10,6,0.8534,none,453.04,3.890496,0.0,6.0,0.0,1.450138,0.643915,0.429488,0.550955,0.628679,0.957917,2.252064,Level A,meets Level B or better constraints,2.07236
R2_1_02243,R2B_Khaidarov_hybrid_scaled_control,453,230,12,4,0.722,none,452.56,4.075965,0.0,7.0,0.0,1.480504,0.635474,0.40099,0.562798,0.665203,0.962096,2.329763,Level A,meets Level B or better constraints,2.071534
R2_1_04601,R2D_all_dielectric_highR_mediumR_scan,453,280,12,2,0.4727,TiO2_25nm,452.305,4.360571,0.0,5.0,0.0,1.414956,0.539254,0.459675,0.586052,0.658902,0.961343,2.623916,Level A,meets Level B or better constraints,2.071159
R2_1_04578,R2D_all_dielectric_highR_mediumR_scan,453,220,12,2,0.4727,SiO2_25nm,452.005,4.360571,2.0,7.0,2.0,1.439654,0.500986,0.432341,0.621557,0.70712,0.966812,2.873638,Level A,meets Level B or better constraints,2.068821
R2_1_04642,R2D_all_dielectric_highR_mediumR_scan,453,230,12,4,0.722,SiO2_25nm,452.185,4.017483,2.0,6.0,2.0,1.436407,0.545399,0.452634,0.597099,0.66536,0.962074,2.633683,Level A,meets Level B or better constraints,2.065915
R2_1_02253,R2B_Khaidarov_hybrid_scaled_control,453,260,12,4,0.722,TiO2_25nm,452.585,4.075965,0.0,7.0,0.0,1.475065,0.637654,0.401661,0.560874,0.66223,0.961757,2.313269,Level A,meets Level B or better constraints,2.060977
R2_1_04346,R2D_all_dielectric_highR_mediumR_scan,453,240,10,4,0.722,SiO2_25nm,452.285,4.053343,2.0,8.0,2.0,1.4672,0.562355,0.396291,0.593836,0.704659,0.966574,2.609029,Level A,meets Level B or better constraints,2.060545
R2_1_02125,R2B_Khaidarov_hybrid_scaled_control,453,240,12,0,0.12,TiO2_25nm,452.225,5.049393,0.0,9.0,0.0,1.485366,0.563249,0.375401,0.573055,0.725503,0.969401,2.637139,Level A,meets Level B or better constraints,2.059984
R2_1_04359,R2D_all_dielectric_highR_mediumR_scan,453,270,10,4,0.722,none,452.56,4.053343,0.0,6.0,0.0,1.437695,0.592152,0.420219,0.572313,0.66314,0.961837,2.427914,Level A,meets Level B or better constraints,2.059238
R2_1_04295,R2D_all_dielectric_highR_mediumR_scan,453,260,10,2,0.4727,none,452.38,4.40285,0.0,7.0,0.0,1.438249,0.550293,0.407918,0.585055,0.696763,0.965724,2.613606,Level A,meets Level B or better constraints,2.054206
R2_1_02230,R2B_Khaidarov_hybrid_scaled_control,453,200,12,4,0.722,SiO2_25nm,452.285,4.075965,3.0,9.0,3.0,1.500382,0.606101,0.367545,0.577742,0.711909,0.967487,2.475466,Level A,meets Level B or better constraints,2.053163
R2_1_02189,R2B_Khaidarov_hybrid_scaled_control,453,250,12,2,0.4727,TiO2_25nm,452.405,4.429555,0.0,8.0,0.0,1.472614,0.594738,0.39019,0.57045,0.69425,0.965518,2.476071,Level A,meets Level B or better constraints,2.050989
R2_1_04722,R2D_all_dielectric_highR_mediumR_scan,453,280,12,6,0.8534,SiO2_25nm,453.565,3.857448,2.0,5.0,2.0,1.431642,0.606871,0.460027,0.554524,0.620299,0.956967,2.359056,Level A,meets Level B or better constraints,2.049913
R2_1_04611,R2D_all_dielectric_highR_mediumR_scan,453,300,12,2,0.4727,none,453.78,4.360571,1.0,6.0,1.0,1.416546,0.529493,0.459007,0.5925,0.665941,0.962141,2.675286,Level A,meets Level B or better constraints,2.045599
R2_1_04514,R2D_all_dielectric_highR_mediumR_scan,453,210,12,0,0.12,SiO2_25nm,451.825,4.959948,2.0,9.0,2.0,1.45026,0.469097,0.410088,0.627329,0.742248,0.970848,3.091599,Level A,meets Level B or better constraints,2.043922
R2_1_02255,R2B_Khaidarov_hybrid_scaled_control,453,260,12,4,0.722,none,453.46,4.075965,0.0,7.0,0.0,1.465404,0.633478,0.401661,0.560874,0.66223,0.961757,2.313269,Level A,meets Level B or better constraints,2.041331
R2_1_04231,R2D_all_dielectric_highR_mediumR_scan,453,250,10,0,0.12,none,452.2,5.014721,0.0,8.0,0.0,1.438875,0.517441,0.394384,0.58879,0.725645,0.96922,2.780751,Level A,meets Level B or better constraints,2.040308
R2_1_04071,R2D_all_dielectric_highR_mediumR_scan,453,300,8,4,0.722,none,453.26,4.123139,1.0,9.0,1.0,1.474765,0.615895,0.366466,0.558555,0.704054,0.966825,2.394506,Level A,meets Level B or better constraints,2.037635
R2_1_04667,R2D_all_dielectric_highR_mediumR_scan,453,290,12,4,0.722,none,453.36,4.017483,0.0,5.0,0.0,1.407699,0.597856,0.464869,0.547068,0.615573,0.956431,2.354581,Level A,meets Level B or better constraints,2.031543
R2_1_04073,R2D_all_dielectric_highR_mediumR_scan,453,310,8,4,0.722,TiO2_25nm,452.685,4.123139,1.0,9.0,1.0,1.473065,0.613286,0.365128,0.558875,0.706137,0.967077,2.401924,Level A,meets Level B or better constraints,2.031345
R2_1_04423,R2D_all_dielectric_highR_mediumR_scan,453,280,10,6,0.8534,none,452.74,3.890496,0.0,5.0,0.0,1.418468,0.636173,0.429416,0.547495,0.625014,0.957502,2.22969,Level A,meets Level B or better constraints,2.024764
R2_1_04431,R2D_all_dielectric_highR_mediumR_scan,453,300,10,6,0.8534,none,453.34,3.890496,1.0,6.0,1.0,1.433602,0.630613,0.429375,0.554271,0.632253,0.958323,2.273348,Level A,meets Level B or better constraints,2.022591
R2_1_04659,R2D_all_dielectric_highR_mediumR_scan,453,270,12,4,0.722,none,452.76,4.017483,0.0,4.0,0.0,1.384872,0.605296,0.462072,0.53736,0.606754,0.955432,2.287926,Level A,meets Level B or better constraints,2.020449
R2_1_04063,R2D_all_dielectric_highR_mediumR_scan,453,280,8,4,0.722,none,452.66,4.123139,0.0,8.0,0.0,1.450456,0.610049,0.368955,0.557664,0.69975,0.966308,2.377606,Level A,meets Level B or better constraints,2.016862
R2_1_03999,R2D_all_dielectric_highR_mediumR_scan,453,270,8,2,0.4727,none,452.48,4.485324,1.0,10.0,1.0,1.474959,0.589922,0.344855,0.553093,0.736105,0.971071,2.50026,Level A,meets Level B or better constraints,2.007996
R2_1_04282,R2D_all_dielectric_highR_mediumR_scan,453,230,10,2,0.4727,SiO2_25nm,452.105,4.40285,2.0,9.0,2.0,1.444816,0.52319,0.377097,0.592674,0.735661,0.970279,2.761553,Level A,meets Level B or better constraints,2.006943
R2_1_04546,R2D_all_dielectric_highR_mediumR_scan,453,290,12,0,0.12,SiO2_25nm,454.225,4.959948,2.0,9.0,2.0,1.430778,0.462795,0.410088,0.627329,0.742248,0.970848,3.091599,Level A,meets Level B or better constraints,2.006261
R2_1_04426,R2D_all_dielectric_highR_mediumR_scan,453,290,10,6,0.8534,SiO2_25nm,453.665,3.890496,2.0,8.0,2.0,1.45146,0.594163,0.404931,0.587134,0.677311,0.963434,2.442864,Level A,meets Level B or better constraints,2.002257
R2_1_02250,R2B_Khaidarov_hybrid_scaled_control,453,250,12,4,0.722,SiO2_25nm,453.785,4.075965,2.0,9.0,2.0,1.469722,0.594305,0.379407,0.578054,0.702044,0.966333,2.473007,Level A,meets Level B or better constraints,1.996638
R2_1_04376,R2D_all_dielectric_highR_mediumR_scan,453,320,10,4,0.722,TiO2_50nm,452.31,4.053343,1.0,7.0,1.0,1.419633,0.564815,0.415772,0.582505,0.678113,0.963541,2.513449,Level A,meets Level B or better constraints,1.995451
R2_1_04706,R2D_all_dielectric_highR_mediumR_scan,453,240,12,6,0.8534,SiO2_25nm,452.365,3.857448,2.0,5.0,2.0,1.402373,0.597446,0.464265,0.54861,0.614879,0.956352,2.34728,Level A,meets Level B or better constraints,1.9938
R2_1_04366,R2D_all_dielectric_highR_mediumR_scan,453,290,10,4,0.722,SiO2_25nm,453.785,4.053343,2.0,9.0,2.0,1.444525,0.55286,0.3886,0.594474,0.710906,0.967293,2.61282,Level A,meets Level B or better constraints,1.987689
R2_1_02166,R2B_Khaidarov_hybrid_scaled_control,453,190,12,2,0.4727,SiO2_25nm,452.105,4.429555,3.0,10.0,3.0,1.472406,0.569316,0.350305,0.571276,0.739044,0.970915,2.586272,Level A,meets Level B or better constraints,1.985997
R2_1_04544,R2D_all_dielectric_highR_mediumR_scan,453,290,12,0,0.12,TiO2_50nm,451.85,4.959948,0.0,6.0,0.0,1.373735,0.470775,0.445561,0.613566,0.702866,0.966343,2.918026,Level A,meets Level B or better constraints,1.981695
R2_1_02190,R2B_Khaidarov_hybrid_scaled_control,453,250,12,2,0.4727,SiO2_25nm,453.905,4.429555,2.0,10.0,2.0,1.46566,0.563779,0.364051,0.575583,0.729525,0.969721,2.599708,Level A,meets Level B or better constraints,1.977042
R2_1_04255,R2D_all_dielectric_highR_mediumR_scan,453,310,10,0,0.12,none,454.0,5.014721,1.0,9.0,1.0,1.422072,0.500213,0.385826,0.590538,0.737997,0.970709,2.84293,Level A,meets Level B or better constraints,1.97393
R2_1_04306,R2D_all_dielectric_highR_mediumR_scan,453,290,10,2,0.4727,SiO2_25nm,453.905,4.40285,2.0,10.0,2.0,1.442212,0.52271,0.372122,0.591546,0.739084,0.970693,2.759102,Level A,meets Level B or better constraints,1.971213
R2_1_04218,R2D_all_dielectric_highR_mediumR_scan,453,220,10,0,0.12,SiO2_25nm,451.925,5.014721,2.0,10.0,2.0,1.438369,0.50169,0.358602,0.583452,0.76011,0.97351,2.867049,Level A,meets Level B or better constraints,1.967548
R2_1_04665,R2D_all_dielectric_highR_mediumR_scan,453,290,12,4,0.722,TiO2_25nm,452.485,4.017483,0.0,5.0,0.0,1.375282,0.584088,0.464869,0.547068,0.615573,0.956431,2.354581,Level A,meets Level B or better constraints,1.964976
R2_1_02149,R2B_Khaidarov_hybrid_scaled_control,453,300,12,0,0.12,TiO2_25nm,454.025,5.049393,1.0,9.0,1.0,1.438277,0.539196,0.369876,0.573362,0.733059,0.970339,2.667446,Level A,meets Level B or better constraints,1.964858
R2_1_04591,R2D_all_dielectric_highR_mediumR_scan,453,250,12,2,0.4727,none,452.28,4.360571,0.0,5.0,0.0,1.361386,0.536469,0.459243,0.575264,0.647637,0.960066,2.537678,Level A,meets Level B or better constraints,1.964302
R2_1_02260,R2B_Khaidarov_hybrid_scaled_control,453,280,12,4,0.722,TiO2_50nm,452.31,4.075965,0.0,7.0,0.0,1.422064,0.606302,0.400211,0.56461,0.668115,0.962429,2.345473,Level A,meets Level B or better constraints,1.958826
R2_1_04312,R2D_all_dielectric_highR_mediumR_scan,453,310,10,2,0.4727,TiO2_50nm,452.13,4.40285,1.0,8.0,1.0,1.403202,0.522663,0.401811,0.590463,0.709428,0.967189,2.684719,Level A,meets Level B or better constraints,1.956741
R2_1_04365,R2D_all_dielectric_highR_mediumR_scan,453,290,10,4,0.722,TiO2_25nm,452.285,4.053343,0.0,6.0,0.0,1.383671,0.561329,0.418822,0.576764,0.669334,0.962541,2.464989,Level A,meets Level B or better constraints,1.954512
R2_1_04555,R2D_all_dielectric_highR_mediumR_scan,453,310,12,0,0.12,none,454.2,4.959948,1.0,7.0,1.0,1.374203,0.464675,0.443022,0.617063,0.708516,0.966986,2.957343,Level A,meets Level B or better constraints,1.953731
R2_1_04606,R2D_all_dielectric_highR_mediumR_scan,453,290,12,2,0.4727,SiO2_25nm,454.105,4.360571,2.0,8.0,2.0,1.392504,0.484412,0.429243,0.622367,0.709325,0.967062,2.874624,Level A,meets Level B or better constraints,1.950095
R2_1_04315,R2D_all_dielectric_highR_mediumR_scan,453,310,10,2,0.4727,none,453.88,4.40285,1.0,8.0,1.0,1.399694,0.521356,0.401811,0.590463,0.709428,0.967189,2.684719,Level A,meets Level B or better constraints,1.950032
R2_1_02139,R2B_Khaidarov_hybrid_scaled_control,453,270,12,0,0.12,none,454.0,5.049393,0.0,9.0,0.0,1.428697,0.539985,0.374101,0.573245,0.727457,0.969642,2.64581,Level A,meets Level B or better constraints,1.94741
R2_1_02209,R2B_Khaidarov_hybrid_scaled_control,453,300,12,2,0.4727,TiO2_25nm,453.905,4.429555,1.0,8.0,1.0,1.41646,0.558431,0.384415,0.574688,0.706257,0.966926,2.5365,Level A,meets Level B or better constraints,1.943989
R2_1_04429,R2D_all_dielectric_highR_mediumR_scan,453,300,10,6,0.8534,TiO2_25nm,452.465,3.890496,1.0,6.0,1.0,1.389487,0.611208,0.429375,0.554271,0.632253,0.958323,2.273348,Level A,meets Level B or better constraints,1.934267
R2_1_04375,R2D_all_dielectric_highR_mediumR_scan,453,310,10,4,0.722,none,453.76,4.053343,1.0,7.0,1.0,1.38697,0.55517,0.416914,0.580716,0.675254,0.963215,2.498279,Level A,meets Level B or better constraints,1.93277
